SGP_id,Title,Producer,Category,Place,Type,Abstract,Coverage (Years),layer_url,layer_thumb,Available Formats,Users with View Permissions
1401640795,Recreation Point,Ontario Ministry of Natural Resources,Planning,Ontario,vector,"<p>This data set is a point coverage that can be used to identify the location of recreation points, which are sites designated for recreational activities. The different recreation points collected by the Natural Resources Values Information System (NRVIS) include:</p><li>Access Point </li><li>Beach</li><li>Boat Cache, Commercial</li><li>Boat Cache, Private</li><li>Boat Cache, Resource Harvest</li><li>Boathouse</li><li>Clubhouse</li><li>Designated Camping Site</li><li>Picnic Site</li><p>Supplementary tables can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the data description document, which is available for download from the additional documentation section. This layer is part of what was known as the OMNR Non-Fundamental Dataset.</p>",1997 - 2006,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1401640795"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_RECPNT.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3721947560,Natural Heritage Areas Inventory of Niagara and Haldimand County,Niagara Peninsula Conservation Authority,Physical Environment,Ontario,vector,"<p>The Natural Heritage Areas Inventory of Niagara and Haldimand County is a project that was conducted between April 2006 and December 2009 for the purpose of identifying, classifying and mapping natural heritage areas in the Niagara region watershed (NPCA’s jurisdiction). The goal of the project was to use industry standard, scientifically-defensible protocols to inventory all of the natural areas in the community. The resulting data and map provides a representation of the natural cover and features of the Niagara watershed using the Ecological Land Classification (ELC), a standard in Ontario to classify natural areas.</p><p>Those who have spent time in the natural areas in and around Niagara know that this part of the province, with its Carolinian heritage and proximity to the Great Lakes, is a treasure trove of natural wonders. These areas support a rich diversity of natural features including rare plants and animals, significant habitats and geological formations, and important wildlife corridors. A comprehensive biological inventory to document the vegetative communities of our watershed and their inhabitants has never been completed. As data was collected, the project built on existing information ultimately confirming the significance of known sites and filling information gaps. The result is a solid resource of information, which includes accurate natural heritage mapping, a list of local rarity, and site specific species information that will be of tremendous benefit to all watershed residents.The data collected through the project has helped to foster the development of greater environmental awareness within the community, prioritize restoration opportunities and, will serve as baseline for planning decisions and policy development.</p>",2006 - 2009,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3721947560"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OCUL/OCUL_NPCA_200609_NAI.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3577293255,"Cartographic Boundary Files (CBF), 1996 Census",Statistics Canada,Boundaries,Ontario,vector,"<p>This data series contains all the Cartographic Boundary Files (CBF) produced by Statistics Canada for the 1996 census. This includes the following datasets:</p> <ul> <li>Census Agricultural Regions</li> <li>Census Consolidated Subdivisions</li> <li>Census Divisions</li> <li>Census Metropolitan Areas & Census Agglomerations</li> <li>Census Subdivisions</li> <li>Census Tracts</li> <li>Designated Places</li> <li>Enumeration Areas</li> <li>Federal Electoral Districts, 1987 Representation Order</li> <li>Federal Electoral Districts, 1996 Representation Order</li> <li>Forward Sortation Areas</li> <li>Provinces & Territories</li> <li>Urban Areas</li> </ul> <p> The original data files are from the Data Liberation Initiative (DLI), a Statistics Canada program that provides data to academic institutions in Canada. The original files have been converted from the Arcinfo Interchange E00 file format (.e00) or the MapInfo TAB file format (.tab) into a shapefile format (.shp), as part of a data migration project to enhance the spatial use of the data. The original data files, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",1997,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3577293255"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_1996_Census_CBF_Eng_Nat_cd.png,Various geospatial formats available.,Public
99901952,Runway Point,DMTI Spatial Inc.,Transportation,Canada,vector,"<p>This layer indicates the point locations of runways, prepared surfaces used by airplanes and helicopters for take-off and landing.</p><p> Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=99901952"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_RunwayPoint.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
964622691,Surficial Geology of Southern Ontario - Moraines,"Ontario Ministry of Northern Development, Mines and Forestry",Geology,Ontario,vector,"<p>The Surficial Geology of Southern Ontario - Moraines feature displays areas of hummocky topography as well as areas mapped as moraines.</p> <p>The Surficial Geology of Southern Ontario data set is a GIS based geological map that shows the distribution and characteristics of surficial units across Southern Ontario. It illustrates surficial deposit types, material types, geological features (e.g. drumlins, eskers) and general bedrock types and outcrops. The surficial geology of southern Ontario consists largely of varying types and thicknesses of deposits emplaced primarily during the Quaternary period. These surficial deposits overly a bedrock terrain consisting mainly of Phanerozoic sedimentary rocks that overlie older Precambrian rocks of the Canadian Shield. </p> <p>The data used in generating the map was derived from Quaternary maps, primarily at a scale of 1:50 000, completed by the OGS and Geological Survey of Canada (GSC) for most of southern Ontario over the past 40 years.</p> <p>The Surficial Geology of Southern Ontario - Moraines feature is part of the Surficial Geology of Southern Ontario series. The other features are available on the GeoPortal and can be located by searching the following titles:</p><li>Surficial Geology of Southern Ontario - Line Representation</li><li>Surficial Geology of Southern Ontario - Miscellaneous</li><li>Surficial Geology of Southern Ontario - Point Representation</li><li>Surficial Geology of Southern Ontario - Polygon Representation</li> <p>Supplementary data can be used and is available for download from the additional documentation section.</p>",2003 - 2010,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=964622691"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_SGU_2010_MOR.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1450766612,UTM 1KM Grid,Ontario Ministry of Natural Resources,Remote Sensing and Air Photos,Ontario,vector,"<p> Revision Note: Please note that this dataset has been revised and is available from the Land Information Ontario (LIO) Warehouse. </p> <p>A 1km x 1km UTM NAD83 grid that is a standard reference index for Ontario. It includes a Military Grid Reference, Fire Base Map identifier, Fire Base Map Block, and an Atlas identifier. </p>",2011,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1450766612"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_UTM1KM.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2314882224,Mississauga Relief 2D Contours,"Transportation and Works Department, City of Mississauga",Topography,Ontario,vector,"<p>City of Mississauga digital mapping data contains very detailed topographic and planning information clipped to the City of Mississauga municipal boundary based on a scale of 1:2,000.</p><p>This data set contains relief 2D contour features divided based on Z-Area in AutoCAD format of the City of Mississauga, Ontario. </p>",2016 - 2020,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2314882224"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
95831745,Golf Courses Point,DMTI Spatial Inc.,Human Environment,Canada,vector,"<p>This layer contains the point locations for public and private golf courses across Canada.</p><p> All locations are classified using the North America Standard Industry Classification System (NAICS) and Standard Industry Classification (SIC), for further analysis. Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=95831745"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_GolfCoursesPoint.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3982286024,Roads Look Up Table - csd96 (rds_csd96),DMTI Spatial Inc.,Transportation,Canada,textTable,"<p>Contains the Unique ID of related Roads (rds) segment and the corresponding Municipality (1996 Census based). </p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2006 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3982286024"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
34353618,Winter Roads Table,DMTI Spatial Inc.,Transportation,Canada,textTable,"<p>This table contains the rough opening month, closing month, and duration of time open (in months) for ice road segments in the RoadsLine layer, where this information is known. Information is necessarily general, as roads’ opening and closing times vary from year to year based on weather and construction resources.</p><p>This table can be joined to DMTI’s roads layer via the unique street identifier. Supporting documentation is available in the Data Dictionary and User Manual.</p>",2019 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=34353618"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_WinterRoadsTable.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3426528424,Building as Symbol,Ontario Ministry of Natural Resources,Human Environment,Ontario,vector,"<p>This data set is a point coverage that can be used to identify the location of landmarks (buildings and structures) that are permanent in nature. Symbolized buildings have no side larger than 50 meters for 1:20,000 data or no side larger than 30 meters for 1:10,000 data.</p><p>Please note that this data was collected with varying aerial photography dates and scales. Please use caution when interpreting data and results.</p><p>Supplementary tables can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the data description document, which is available for download from the additional documentation section.</p>",1977 - 2011,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3426528424"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_BUILDSYM.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
72707280,Veterinarians Point,DMTI Spatial Inc.,Human Environment,Canada,vector,"<p>This feature layer includes the point locations for veterinarian offices, clinics, and hospitals in Canada.</p><p> All features are classified using the North America Standard Industry Classification System (NAICS) and Standard Industry Classification (SIC), for further analysis. Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=72707280"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_VeterinariansPoint.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3185032960,"Mississauga Bridges, Culverts, Ditches or Headwalls","Transportation and Works Department, City of Mississauga",Location,Ontario,vector,"<p>City of Mississauga digital mapping data contains very detailed topographic and planning information clipped to the City of Mississauga municipal boundary based on a scale of 1:2,000.</p><p>This data set contains all the bridges, culverts, ditches and headwalls in the City of Mississauga, Ontario. </p>",2016 - 2020,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3185032960"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/CityOfMississauga/CityOfMississauga_2020_BRDG_CUL_DIT_HWALL.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1015035515,Ontario Road Network Road Net Element (ORN),Ontario Ministry of Natural Resources,Transportation,Ontario,vector,"<p> Revision Note: Please note that this dataset has been revised and is available from the Land Information Ontario (LIO) Warehouse. </p> <p>The Ontario Road Network (ORN) is a province-wide geographic database of over 250,000 kilometers of municipal roads, provincial highways, and resource and recreation roads. The ORN is considered the authoritative source of roads data for Ontario.</p><p>Ontario's Road Network Road Net Element contains road element and ferry connection geometry and attributes describing the characteristics of the road network, e.g. its street name or road number, its address information, road classification, etc.</p><p>Road Elements are the basic centreline road features spanning from intersection to intersection, or intersection to end where there is no subsequent intersection with another road. Ferry Connections are an approximation of the route a ferry travels to transport vehicles across water and are linked to a road element by a junction.</p><p>Point events occur at specific (x, y) co-ordinate locations along the road network and include: <ul><li>Junction (Defined at each end of the road element)</li> <li>Tollbooths (Physical, Hybrid or Virtual)</li> <li>Blocked Passages (Permanent or Removable)</li> <li>Crossings (Railway, Crosswalk, or Culvert)</li> <li>Reference Points (Milepost, Collision or Other)</li></ul></p> <p>Linear events occur between two fixed (x, y) locations and include: <ul><li>Pavement Status (Paved or Unpaved)</li> <li>Number of Lanes</li> <li>National Road Class</li> <li>Street Name</li> <li>Addressing Information</li> <li>Jurisdiction</li> <li>Speed Restrictions</li> <li>Road Restrictions</li> <li>Structures (Bridges, Dams or Tunnels)</li></ul></p> <p>Supplementary tables can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the data description document, which is available for download from the additional documentation section.</p>",2001 - 2012,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1015035515"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_ORNELEM.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
WWIIMMLeidenWest_1945_TIFF,"Leiden West, Holland. 1:25,000. Map Sheet 365, Defence Overprint, 12 April 1945",United States. Army Map Service,Historical,Ontario,grid,"<p>This is a 1:25,000 scale map (defence overprint) of the region of Leiden West, Holland. It was published on April 12, 1945 by the Army Map Service of the United States Armed Forces.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the overprint is 5/APR45/515RE/906/1321.</p>",1945,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMLeidenWest_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMLeidenWest_1945_TIFF.png,Various geospatial formats available.,Public
3469315595,Digital Raster Acquisition Project Eastern Ontario (DRAPE) 2014 Classified LAS,Ontario Ministry of Natural Resources,Remote Sensing and Air Photos,Ontario,grid,"<p>Digital Raster Acquisition Project Eastern Ontario (DRAPE) 2014 Classified LAS was generated by Mapping and Geomatics Services Section (MGSS). </p><p>MGSS staff worked with the raw point cloud LAS data derived from image correlation in order to create a DRAPE 2014 Classified LAS.</p> <p>In total, DRAPE 2014 Classified LAS contains 37,227 non-overlapping tiles (1km x 1km) of classified point cloud data in LAS format covering Eastern Ontario.</p><p>The Classified LAS is available for download through the use of this index service. Data are available as zlas format.</p>",2016,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3469315595"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/OpenContent_LIO_ClassLAS_DRAPE2014zlasIndex_vt.png,Various geospatial formats available.,Public
3613468799,Greater Toronto Area (GTA) Orthophotography Project 2013,Ontario Ministry of Natural Resources,Remote Sensing and Air Photos,Ontario,grid,"<p>This orthophotography contains 20cm resolution orthophotography tiles that cover the Greater Toronto Area (GTA). The imagery used to produce this product was acquired by First Base Solutions Between April 4 2013 and May 4 2013. The image files are available in TIFF and JPEG2000 format, and are provided as separate image services.</p>",2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3613468799"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/GTA2013TIFF.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
56285361,Vegetation Index Region,DMTI Spatial Inc.,Physical Environment,Canada,vector,"<p>Index grid for the CanMap Vegetation layers for the years 2019-2023, which contain information on region areas of Canada covered by trees or shrubs having a minimum height of 2 meters. Survey areas include: Orchards, Wooded Areas, Tree Nurseries, Vineyards and Hopfields. Please contact Scholars GeoPortal (datagis@scholarsportal.info) to request the CanMap Vegetation data.</p><p>To obtain regional data from earlier years, please contact Scholars GeoPortal (datagis@scholarsportal.info).</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=56285361"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_VegetationIndexRegion_vt.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
52141385,Health and Emergency Services Point,DMTI Spatial Inc.,Health,Canada,vector,"<p>This layer indicates emergency service points in Canada including, but not limited to, health care facilities, ambulance stations, police service locations, fire stations, and veterinarian locations. </p><p> All locations are classified using the North America Standard Industry Classification System (NAICS) and Standard Industry Classification (SIC), for further analysis. Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=52141385"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_HealthAndEmergencyServicesPoint.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
WWIIMMRees_02121945_TIFF,"Rees, Germany. 1:25,000. Map Sheet 4204, 3rd Edition, Defence Overprint, 1st Revision, 12 February 1945",Great Britain. War Office. General Staff. Geographical Section.,Historical,Canada,grid,"<p>This is a 1:25,000 scale map (defence overprint) of the region of Rees, Germany. It is the third edition of this map and the first revision of the defence overprint, published on February 12, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the overprint is 5/FEB45/515RE/311/1067.</p>",1945,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMRees_02121945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMRees_02121945_TIFF.png,Various geospatial formats available.,Public
3769102425,"Digital Boundary Files (DBF), 1991 Census",Statistics Canada,Boundaries,Ontario,vector,"<p> This data series contains all the Digital Boundary Files (DBF) produced by Statistics Canada for the 1991 census. This includes the following datasets: </p> <ul> <li>Census Consolidated Subdivisions</li> <li>Census Divisions</li> <li>Census Metropolitan Areas & Census Agglomerations</li> <li>Census Subdivisions</li> <li>Census Tracts</li> <li>Census Tracts & Provincial Census Tracts</li> <li>Enumeration Areas</li> <li>Federal Electoral Districts, 1987 Representation Order</li><li>Provinces & Territories</li> <li>Urban Areas</li> </ul> </p><p> The original data files are from the Data Liberation Initiative (DLI), a Statistics Canada program that provides data to academic institutions in Canada. The original files have been converted from the Arcinfo Interchange E00 file format (.e00) or the MapInfo TAB file format (.tab) into a shapefile format (.shp), as part of a data migration project to enhance the spatial use of the data. The original data files, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",1992,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3769102425"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_1991_Census_DBF_Eng_Nat_cd.png,Various geospatial formats available.,Public
31107957,Wetlands Region,DMTI Spatial Inc.,Water Resources,Canada,vector,"<p>This layer depicts wetlands. For this layer, wetlands are defined as a water-saturated area, permanent or intermittent, with marsh (reeds, grass, and cattails) or swamp (shrub and trees) vegetation.</p><p> Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=31107957"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_WetlandsRegion.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
858716440,Mississauga Impervious,"Transportation and Works Department, City of Mississauga",Location,Ontario,vector,"<p>The City of Mississauga digital mapping data contains very detailed topographic and planning information clipped to the City of Mississauga municipal boundary based on a scale of 1:2,000.</p><p>This data set contains water-impervious surfaces for the City of Mississauga, Ontario. </p>",2017 - 2020,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=858716440"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/CityOfMississauga/CityOfMississauga_2020_Impervious.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1251739593,DMTI Satellite StreetView (SSV) - Manitoba,DMTI Spatial Inc.,Remote Sensing and Air Photos,Ontario,grid,"<p>DMTI Satellite Streetview is an integrated product containing orthorectified and pansharperned QuickBird Satellite imagery data combined with CanMap streets data. It provides satellite imagery at 60cm resolution along with boundary and point data.</p><p>This series contains imagery and supplementary data for Winnipeg, Manitoba. For each record, images are arranged as one mosaic dataset and each mosaic has a currency date associated with it as part of the file name.</p><p>Supplementary files include mosaic tile layouts, street files, census subdivisions, and additional documentation, and are available from the metadata for each image service.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2005 - 2012,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1251739593"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
538735837,Provincial Landcover 2000 - 27 Classes,Ontario Ministry of Natural Resources,Planning,Ontario,grid,"<p>The Ontario Land Cover Data Base, Second Edition (2000) provides a classification of 27 broad land cover types north of the southern boundary of the Canadian Shield, within the province of Ontario. The land cover classes consist of vegetation types (such as forest, wetlands, and agricultural crops or pasture) and categories of non-vegetated surface (such as waterbodies, bedrock outcrops, or settlements). These classes reflect the nature of the land surface rather than actual or potential land use.</p><p> The 2000 Edition of the Ontario Land Cover Data Base is the Second Edition of this provincial land cover classification. The coverage is derived wholly from Landsat-7 Thematic Mapper (TM) satellite data frames recorded between 1999 and 2002, most from 2000 onward.</p><p> The Provincial Land Cover (2000) Data Base is divided into four individual Universal Transverse Mercator (UTM) grid zone tiles (15, 16, 17, 18) and is being distributed in TIFF format. Documentation is provided with this database in the form of a user's guide and general use caveats. </p>",1999 - 2002,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=538735837"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/PLC2000.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2350122037,Car Pool Parking Lots (CPL),DMTI Spatial Inc.,Transportation,Ontario,vector,"<p>Car Pool Parking Lots layer indicates the name, exit number, and location of car pool parking lots on the major expressways. This data layer is provided for the province of Ontario only, including the name of lot and location.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2001 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2350122037"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapRL_POI_CPL_ALL_PROV.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
WWIIMMOsnabruck_1945_TIFF,"Osnabruck, Germany. 1:250,000. Map Sheet K53, 5th Edition, Flooding Overprint, 26 March 1945",Great Britain. War Office. General Staff. Geographical Section.,Historical,Ontario,grid,"<p>This is a 1:250,000 scale map (flooding overprint) of the region of Osnabruck, Germany. It is the fifth edition of this map. It was published on March 26, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>Production information for the base map and the overprint is 2/4/45/14MRS/656/1293.</p>",1945,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMOsnabruck_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMOsnabruck_1945_TIFF.png,Various geospatial formats available.,Public
1548209200,Greenbelt Designation,Ontario Ministry of Municipal Affairs and Housing,Boundaries,Ontario,vector,"<p>This data set is a polygon coverage that can be used to identify the location of Greenbelt Designations, which are areas that have Provincial plans and/or specific policies associated with them. There are currently four designations contained in this layer:</p><li>Niagara Escarpment Plan</li><li>Oak Ridges Moraine Conservation Plan</li><li>Protected Countryside</li><li>Urban River Valley</li>",2005 - 2013,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1548209200"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_GBDESIGN.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2735713272,Cultural Line at 600K,Ontario Ministry of Natural Resources,Human Environment,Ontario,vector,The cultural features included in this data set are pipelines. This data set can be used to identify cultural line features appropriate at the 1: 600 000 provincial series scale.,1995,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2735713272"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_6KCULTLN.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
93138550,Water Transport Region,DMTI Spatial Inc.,Transportation,Canada,vector,"<p>This layer indicates the areas attributed to water transport features including boat ramps, fords, lock gates, navigation beacons, navigational lights, and wharfs.</p><p> Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=93138550"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_WaterTransportRegion.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
WWIIMMGoingMapFranceBelgium_1944_TIFF,"France and Belgium [Roggel]. 1:25,000. Map Sheet 36 (North), Going Map, [1944]",Great Britain. War Office. General Staff. Geographical Section.,Historical,Canada,grid,"<p>This is a 1:25,000 scale going map of France and Belgium.</p><p>Production information for the map is SA/9/1845 and 4/11/44/519RE/1845.</p><p><b>Note:</b> The date of this map is assumed, based on available information.</p>",1944,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGoingMapFranceBelgium_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMGoingMapFranceBelgium_1944_TIFF.png,Various geospatial formats available.,Public
1079550617,GeoEye Satellite Image of Downtown Toronto - 2007,GeoEye,Remote Sensing and Air Photos,Canada,grid,"<p>This dataset consists of an georeferenced GeoEye (IKONOS-2) Satellite Image taken on July 3, 2007. The image is of Downtown Toronto.</p> <p>The dataset package consists of two image files in GeoTIFF format: A a 11bit panchromatic (black and white) image with a 1 metre resolution and multispectral image with a 4 metre resolution. The multispectral image contains the following four bands:</p> <ul> <li>Band 1 = Blue</li> <li>Band 2 = Green</li> <li>Band 3 = Red</li> <li>Band 4 = Near-infrared</li> </ul> <p>Additional product metadata and HDR files containing raster parameters are available in the additional documentation section below</p>",2007,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1079550617"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OCUL/GeoEye2007DntnTorontoBGRNTIFF.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3576752109,Waste Management Attenuation Zone,Ontario Ministry of Natural Resources,Utilities,Ontario,vector,"<p>This data set is a polygon coverage that can be used to identify the location of contaminant attenuation zones, which is a three-dimensional zone that:</p><p><li>is located on land adjacent to a landfilling site,</li><li>is in the subsurface or extends into the subsurface, and</li><li>is used or is intended to be used for the attenuation of contaminants from the landfilling site to levels that will not have an unacceptable impact beyond the boundary of the zone</li></p>",2012,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3576752109"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_WASTEMAZ.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1114622048,Cottage Residential Areas,Ontario Ministry of Natural Resources,Human Environment,Ontario,vector,"<p>This series contains data sets that identify sites and areas of dwellings having an official designation and which are often represented by a cottager and/or residential association. The occupancy may be seasonal or year-round.</p> <p>Supplementary tables can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the SNIF Report, which is available for download from the additional documentation section.</p>",1997 - 2006,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1114622048"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_COTRESAR.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
