Nid,Title,Year,Author,Format,Who Can Use This Data,URL,Abstract,Metadata,How to Cite This,Scholars Geoportal URL,Geospatial Availability,Geospatial Subjects New,Geospatial Geography,Geospatial Formats,Filepath,field_geospatial_image_alt,field_geospatial_image_title,SGP_id,Projection,Datum,Entry Date,File Location,File Size
19051,"Canadian Digital Elevation Data (1:50,000)",2006,"<p>Natural Resorces Canada</p>
",Digital Elevation Model (.dem),Public,"<p>Canadian Digital Elevation Data (CDED) can be downloaded from <a href=""http://www.nrcan.gc.ca/earth-sciences/geography/topographic-information/free-data-geogratis/download-directory-documentation/17215"">Natural Resources Canada</a>.</p>
","<p>Digital elevation data consists of an ordered array of ground elevations sampled at regular intervals over each grid area.   Aside from estimating point elevations, digital elevation has a variety of applications, including terrain modeling, line of sight analysis, water flow and flooding analysis, and many others.</p>
<p>In this dataset, spacing between elevation values varies with latitude.  The values for East/West range from 0.75 to 3 arc seconds, or 8 to 17 metres. Spacing is always 0.75 arc seconds or about 23 metres for North/South.</p>
<p>The data are provided in separate tiles according to the Canadian National Topographic System (1:50,000) map boundaries. For example, the local area appears as four map sheets: 30M/4, 30M/5, 40P/1 and 40P/8, and each sheet is further divided into an Eastern and a Western tile.  Each tile contains 1201 elevation points x 1201 elevation points, for a total of 1,442,401 elevation points.  A lower resolution dataset (1:250,000) is also available from Geobase, but both datasets provide complete coverage of Canada.</p>
<p>Other Keywords: DEM, Digital Elevation Model</p>
","<p>Documentation for the Canadian Digital Elevation Data (CDED) can be viewed and downloaded from <a href=""http://www.nrcan.gc.ca/earth-sciences/geography/topographic-information/free-data-geogratis/download-directory-documentation/17215"">Natural Resources Canada</a>.</p>
<p>A Metadata file is also included with the download.</p>
","<p>Canadian Digital Elevation Data [computer file]. Ottawa, ON: Natural Resources Canada, 2006.</p>
<p>Use of the data is subject to the Open Government Licence – Canada. The License Agreement can be viewed in full at the following link: <a href=""http://open.canada.ca/en/open-government-licence-canada"">http://open.canada.ca/en/open-government-licence-canada</a></p>
",N/A,Internet,Topography,Canada||Hamilton||Ontario,Raster||ASCII,sites/default/files/geospatial/CDED50k.jpg,CDED50k.jpg,Sample of CDED 50K,,"GCS NAD83
","Horizontal Datum: NAD83
Vertical Datum: CVGD28
",,H:\GIS\Data\Canada\Geobase\Geobase.mxd,
19147,Canadian Digital Elevation Model (CDEM),2015,<p>Natural Resources Canada</p>,GeoTIFF,Public,"<p>Available for download through the <a href=""http://open.canada.ca/data/en/dataset/7f245e4d-76c2-4caa-951a-45d1d2051333"">Open Government portal</a></p>","<p>Digital elevation data, either ground or surface reflective, originating from the Canadian Digital Elevation Data (CDED).</br>
Data is available for download based on the NTS 1:250,000 map sheets. An index is available at the link provided.</p>","<p>Metadata file included with download. A detailed product specifications PDF is also available for download through the <a href=""http://ftp.geogratis.gc.ca/pub/nrcan_rncan/elevation/cdem_mnec/doc/CDEM_product_specs.pdf"">Open Government Portal</a></p>","<p>Canadian Digital Elevation Model (CDEM). [computer file]. Ottawa, ON: Natural Resources Canada. [2015]</p>",N/A,Internet,Topography,Canada||Ontario||Hamilton,geoTIFF,,,,,,,,,
19148,Canadian Digital Surface Model (CDSM),2015,<p>Natural Resources Canada</p>,GeoTIFF,Public,"<p>Available for download through the <a href=""http://open.canada.ca/data/en/dataset/768570f8-5761-498a-bd6a-315eb6cc023d"">Open Government portal</a></p>","<p>Digital elevation data at a 0.75 arc-second (~20m) resolution, derived from the SRTM DSM. Elevations are non-bare earth, meaning they are captured at the tops of trees, buildings, etc. and not ground level.</p>
<p>Data is available for download according to NTS 1:50,000 sheet numbers. An index is available at the link provided.</p>","<p>Metadata file included with download. A detailed product specifications PDF is also available for download through the <a href=""http://ftp.geogratis.gc.ca/pub/nrcan_rncan/elevation/cdsm_mnsc/doc/CDSM_en_Specifications.pdf"">Open Government Portal</a></p>","<p>Canadian Digital Surface Model (CDSM). [computer file]. Ottawa, ON: Natural Resources Canada. [2015]</p>",N/A,Internet,Topography,Canada||Ontario||Hamilton,geoTIFF,,,,,,,,,
19052,Canadian Soil Information Service (CanSIS),Various,"<p>Agriculture and Agri-Food Canada</p>
","Shapefile (.shp), dBase (.dbf) table, Esri Interchange File (.e00)",Public,"<p><a href=""http://sis.agr.gc.ca"">http://sis.agr.gc.ca</a></p>
","<p>The Canadian Soil Information Service (CanSIS) web site provides access to soil survey data for some provinces and territories in addition to related datasets:</p>
<ul>
<li>National Soil DataBase (NSDB) - soil, landscape, and climatic data for Canada</li>
        <ul>
                <li><a href=""http://sis.agr.gc.ca/cansis/nsdb/ecostrat/index.html"">National Ecological Framework</a> data - EcoZones, EcoRegions, and EcoDistricts</li>
                <li><a href=""http://sis.agr.gc.ca/cansis/nsdb/lpdb/index.html"">Soil Map of Canada / Land Potential DataBase (LPDB)</a> - data about soil, climate, physiography, land use, and crop yields</li>
                <li><a href=""http://sis.agr.gc.ca/cansis/nsdb/slc/index.html"">Soil Landscapes of Canada (SLC)</a> - major soil and landscape attributes</li>
        </ul>
<li><a href=""http://sis.agr.gc.ca/cansis/nsdb/dss/index.html"">Detailed Soil Surveys</a> (incomplete coverage - see <a href=""http://sis.agr.gc.ca/cansis/publications/surveys/index.html"">http://sis.agr.gc.ca/cansis/publications/surveys/index.html</a>).</li>
</ul>
","<p>An overview of each resource is available through the websites listed. A number of additional documents and resources, listed below, are also available through the CanSIS website.</p>
<ul>
<li><a href=""http://sis.agr.gc.ca/cansis/publications/manuals/index.html"">Canadian Soil Publications Archive - Manuals</a> (including taxonomy guides, soil survey and laboratory methods, glossary, etc.)</li>
<li><a href=""http://sis.agr.gc.ca/cansis/nsdb/lpdb/index.html"">Land Potential Data Base for Canada - Users' handbook</a></li>
<li><a href=""http://sis.agr.gc.ca/cansis/nsdb/ecostrat/1999report/index.html"">National Ecological Framework - Attribute Data Report</a></li>
<li><a href="""">Soil Landscapes of Canada - Dataset descriptions</a> (including soil name, soil component, landform definitions, and ecological framework tables</li>
","<p>National Soil DataBase [computer file]. Ottawa, ON: Agriculture and Agri-Food Canada, [year of dataset].</p>
",N/A,Internet,Soils,Canada||Hamilton||Ontario,Vector||E00||Shapefile,sites/default/files/geospatial/CanSISscreenshot.jpg,CanSIS.jpg,CanSIS image,,,,,H:\GIS\Data\Canada\ON\Soils\Soils.mxd,
19053,Canadian Wind Energy Atlas,2004,"<p>Environment and Climate Change Canada</p>
","MapInfo Interchange Format (.mif), MapInfo Data (.mid)",Public,"<p><a href=""http://www.windatlas.ca"">http://www.windatlas.ca</a></p>
","<p>The Canadian Wind Energy Atlas was created as a contribution to a project hosted by the Environment Canada RPN (Recherche en Prévision Numérique).  The purpose of the project was to determine the average wind energy potential across the country for the purposes of wind energy development.</p>
<p>The website has an interactive map which can be used to display Mean Wind Speed (m/s) and Mean Wind Energy (W/m<sup>2</sup>) at a height of 30, 50, or 80m.  Values are expressed as a mean of 43 years of observations, and are also available seasonally (e.g. mean of all winter values only).  The interactive map can also display basic geophysical layers (roughness length, topography, lakes and rivers, and land/water mask) and human geography layers (power lines, roads, and cities). The map can be exported to an image format (.jpg, e.g.)</p>
<p>Data are also available for download in two formats: MapInfo Interchange Format (MIF) and the proprietary RPN format.  MIF files can be converted to ESRI Shapefile format by using ArcCatalog.  Software is provided on the website for conversion of RPN format files.  Please note that the website requires a username and password to download files, and there is a 160MB/day download limit.</p>
","<p>The <a href=""http://www.windatlas.ca/"">Canadian Wind Energy Atlas website</a> contains a Q&A page, description of the methodology used, as well as other useful links.</p>
","<p><em>Canadian Wind Energy Atlas</em> [computer file]. Gatineau, QC: Environment Canada, 2004.</p>
",N/A,Internet,Climate,Canada||Hamilton||Ontario,Interactive Map||Mid/Mif,sites/default/files/geospatial/windenergymap.JPG,windenergymap.JPG,Canadian Wind Energy Atlas,,,,,,
19054,CanVec Series,2016,"<p>Natural Resources Canada</p>
","Shapefile (.shp), File Geodatabase (FGDB)",Public,"<p>This data is freely available through the <a href=""http://open.canada.ca/data/en/dataset/8ba2aa2a-7bb9-4448-b4d7-f164409fe056"">Open Government portal</a></p>
","<p>CanVec is a digital cartographic reference product produced by Natural Resources Canada. CanVec originates from the best available data sources covering Canadian territory and offers quality topographic information in vector format that complies with international geomatics standards.</p>
<p>CanVec is a multi-source product contains more than 60 topographic entities thematically organized into 8 distribution themes: Administrative Features, Hydro Features, Land Features, Manmade Features, Elevation Features, Resource Management Features, and Toponymic Features.</p>
<p>CanVec aims to have standardized and actualized representation of topographic phenomenon for the entire Canadian landmass. Various topographic entities coming mainly from the NTDB are not up to date. These entities are included in CanVec product only to answer topographic reference needs.</p>
<p>The CanVec product will be maintained in partnership with the organizations providing the data.</p>
<p>CanVec is scheduled to be published by edition (or release) twice a year. The CanVec product is free and is distributed via the Open Government Portal in output file formats File Geodatabase (FGDB) and ESRI Shapefile (.shp).</p>
<h2>Purpose</h2>
<p>CanVec aims to have standardized and actualized representation of topographic phenomenon for the entire Canadian landmass. CanVec can be used to produce thematic maps, for web mapping as well as GIS applications. CanVec's many attributes allow for extensive spatial analysis.</p>","<p>A feature catalogue and readme file are included with the download package. General documentation and product specifications are available on the <a href=""http://open.canada.ca/data/en/dataset/8ba2aa2a-7bb9-4448-b4d7-f164409fe056"">Open Government website</a>.</p>
","<p>CanVec Series - Municipal Boundary [computer file]. Ottawa, ON: Natural Resources Canada. [2017]</p>",N/A,Internet,Boundaries||Human Environment||Physical Environment||Topography||Transportation||Water Resources,Canada||Hamilton||Ontario,Vector||Shapefile,sites/default/files/geospatial/30m5sample.JPG,30M/5 sample of various vector layers in ArcMap,30M/5 sample of various vector layers in ArcMap,,"UTM
","NAD 1983
",,A demonstration copy of the data is available for viewing in the Map Collection: H:\GIS\H:\GIS\Data\Canada\Geogratis\Geogratis.mxd in the NTDB data frames.,
19055,China Dimensions Data Collection,"Various, 1949-1996","<p>Socioeconomic Data and Applications Center (SEDAC)</p>
",Various,Public,"<p><a href=""http://sedac.ciesin.columbia.edu/data/collection/cddc"">China Dimensions data collection</a></p>
","<p>The China Dimensions Data Collection is just one of several geospatial data resources provided by the Socioeconomic Data and Applications Center (SEDAC).  SEDAC is a program of the Center for International Earth Science Information Network (CIESIN) at Columbia University, and works in conjunction with NASA to <em>""develop and operate applications that support the integration of socioeconomic and Earth science data and to serve as an “Information Gateway” between the Earth and social sciences.</em>""</p>
<p>China Dimensions contains several different socioeconomic datasets.  These include: <strong>administrative boundaries</strong> (including Provincial and County level boundaries), <strong>""fundamental"" maps</strong>, (including layers for roads, railroads, drainage systems, contours, populated places, and urbanized areas), <strong>population and public health</strong> (including county level census data, rural agricultural statistics, and a hospitals dataset), <strong>economics </strong>(including an ""Economic Yearbook"" contains many economic attributes such as wage, employment, finance, livelihood, and many others) and <strong>public policy</strong> documentation, describing priority programmes covering the areas of legislation, policies, education, agriculture, environment, energy, etc.</p>
<p>Users are required to login to the SEDAC website in order to download the data.</p>
","<p>Each data listing on the SEDAC website includes a documentation and metadata tab with links to additional documentation. ""Readme.txt"" documents are often provided alongside the datasets via FTP, some of which provide links to websites containing additional information.</p>
","<p><em>Database Name</em> [type of medium]. (Year). Producer location, province/state: Producer name. Available FTP: address/path/file [Access date].</p>
<p>Example: <em>Fundamental GIS: Digital Chart of China</em> [computer file]. (1990). Palisades, NY: SEDAC. Available FTP: http://sedac.ciesin.org/data/set/cddc-china-dcw-gis/data-download [Jan. 13, 2010]</p>
",N/A,Internet,Boundaries||Human Environment||Portals,World,Vector,sites/default/files/geospatial/hptop.gif,,,,"Lambert Conformal Conic
",,,,
19057,City of Montreal Uniform Crime Reporting Data,2001,"<p>Canadian Centre for Justice Statistics</p>
","Shapefile (.shp), Comma-separated values (.csv)",McMaster Students / Staff / Faculty only,,"<p>The Canadian Centre for Justice Statistics  (CCJS), in co-operation with the policing community, collects  police-reported crime statistics through the Uniform Crime Reporting  Survey (UCR). The UCR Survey was designed to measure the incidence of  crime in Canadian society and its characteristics.  This dataset  contains specific incident rates for crime in the City of Montreal at the level of Census Tract. </p>
<p>The dataset includes a ""population at risk"" field for each census tract. Incident rates are available for the following crime categories: property crime, drug offences, violent crime, other offences, sexual assault, criminal harassment, homicide, break and enter, mischief, prostitution, assaults, theft under $5000, robbery, and motor vehicle theft.</p>
<p>The data are provided in .xls tabular format.  The data can be mapped using Statistics Canada Census 2006 shapefiles for census tracts in the City of Montreal (available from the Library).</p>
","<p>A detailed description of the survey, including data variables, sources, methodology, and accuracy, is available on the Statistics Canada website: <a href=""http://www23.statcan.gc.ca/imdb/p2SV.pl?Function=getSurvey&Id=5225"">Uniform Crime Reporting (UCR) Survey - Detailed information for 2001</a></p>
","<p>Database Name [type of medium]. (Year). Producer location, province/state: Producer name. Available online: address/path/file [Access date].</p>
<p>e.g.</br>
City of Montreal Uniform Crime Reporting Data [computer file]. (2001). Ottawa, Ontario: Canadian Centre for Justice Statistics.</p>
",N/A,Library,Human Environment,Canada,Vector||Shapefile,sites/default/files/geospatial/montrealcrimedemo1.PNG,Montreal crime data sample,Montreal crime data sample,,"Data is in unprojected lat/long coordinates. Recommend projecting using UTM Zone 19N for Montreal.
","GCS_NAD_1983
",,H:\GIS\Data\Canada\StatsCan\Uniform_crime_reporting\demo.mxd,
19059,City of Toronto Fire Insurance Plans (1910) - Georeferenced,1910,"<p>Original maps by Goad's Atlas and Plan Co. (Goad, Charles E.)</p>
<p>Georeferenced by McMaster University Map Library</p>
","Scanned images (.jpg), GeoTIFF",McMaster Students / Staff / Faculty only,"<p>Original atlas: <a href=""http://discovery.mcmaster.ca/iii/encore/record/C__Rb2854570"">Atlas of the city of Toronto and suburbs... founded on registered plans and special surveys showing plan numbers, lots & buildings</a></p>
","<p>This dataset consists of a collection of georeferenced TIFF files for use in a GIS software program, produced from volumes 1-3 of the original Fire Insurance Plans of Toronto (1910) by Charles E. Goad <a href=""http://discovery.mcmaster.ca/iii/encore/record/C__Rb2854570"">[link]</a>. The original atlas plates were photographed at a high resolution by McMaster University Map Collection Staff, and were georeferenced using a vector shapefile of City of Toronto roads (DMTI route logistics) as a baseline. The centers of major intersections were used as control points between the TIFF images and the roads shapefile.</p>
<p>The final result is a large, contiguous map of Toronto from 1910, composed of 228 georeferenced TIFF images. Some overlapping near the edges of the individual atlas pages occurs.</p>
<p>The composite digital map product shows all of the features of the <em>Atlas of the city of Toronto and suburbs, founded on registered plans and special surveys showing plan numbers, lots & buildings.</em></p>
<p>This georeferencing project was completed at the McMaster University Map Library during the summer of 2009. A group of several individuals completed the georeferencing together over a period of a few days using ArcGIS 9.3 software.</p>
","<p>No metadata available.</p>
","<p>Goad, Charles E. (1910). Fire Insurance Plans of the City of Toronto. [Digital data]. Digital composite map of georeferenced atlas plates for use in a GIS. Produced by McMaster University Libraries, Lloyd Reeds Map Collection, 2009.</p>
",N/A,Library,Human Environment,Canada||Ontario,Raster||geoTIFF||JPG,sites/default/files/geospatial/TO_FIP_sample.PNG,Toronto 1910 FIP Sample,Toronto 1910 FIP Sample,,"UTM Zone 17N
","NAD_1983
",40259,H:\GIS\Data\Canada\ON\Toronto\TO_FIPs\McMaster_1910\TO_FIP_1910.mxd,6.47 GB
19138,City of Toronto Open Data,Various,"<p>City of Toronto</p>
",Various,Public,"<p>City of Toronto <a href=""https://portal0.cf.opendata.inter.sandbox-toronto.ca/"">Open Data Catalogue</a></p>
","<p>The data provided by the City of Toronto is part of the Open Data initiative that many major cities are undertaking as a way of opening up city data to the public. The data is categorized into the following groups:</p>
<ul>
<li>Business</li>
<li>City government</li>
<li>Community services</li>
<li>Culture and tourism</li>
<li>Development and infrastructure</li>
<li>Environment</li>
<li>Finance</li>
<li>Garbage and recycling</li>
<li>Health</li>
<li>Locations and mapping</li>
<li>Parks and recreation</li>
<li>Permits and licenses</li>
<li>Public safety</li>
<li>Transportation</li>
<li>Water</li>
</ul>","<p>Metadata is provided with the downloaded file.</p>
","<p><em>File name </em>[Format]. Toronto, Ontario: City of Toronto Department, Year</p>
<p>Example: <em>Bikeways</em> [Shapefile]. Toronto, ON: City of Toronto, Transportation Services, Transportation Infrastructure Management, Cycling Infrastructure and Programs, 2010.</p>
","<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2636227147"">Municipal Open Data Portals in Canada</a></p>",Internet,Boundaries||Human Environment||Physical Environment||Topography||Transportation||Portals,Canada,Vector||Shapefile||Excel,sites/default/files/geospatial/demo2_0.jpg,Toronto Open Data Sample,Toronto Open Data,,"NAD 1927 UTM Zone 17N
","There are two datums provided
GCS North American 1927 is associated with the projection provided above.
GCS WGS 1984 is a second set of data provided by the City of Toronto to show latitude/longitude
",,H:\GIS\Data\Canada\ON\Toronto\Open Data,
19060,City of Toronto Uniform Crime Reporting Data,2006,"<p>Canadian Centre for Justice Statistics</p>
",Microsoft Excel worksheet (.xls),McMaster Students / Staff / Faculty only,,"<p>The Canadian Centre for Justice Statistics (CCJS), in co-operation with the policing community, collects police-reported crime statistics through the Uniform Crime Reporting Survey (UCR). The UCR Survey was designed to measure the incidence of crime in Canadian society and its characteristics.  This dataset contains specific incident rates for crime in the City of Toronto at the level of Census Tract. </p>
<p>Incident rates are available for the following crime categories: violent crime, property crime, sexual assault, drug offences, shoplifting, criminal harassment, uttering threat, minor assault, major assault, robbery, theft from a motor vehicle, theft of a motor vehicle, break and enter, mischief, and ""other theft"".</p>
<p>The data are provided in .xls tabular format.  The data can be mapped using Statistics Canada Census 2006 shapefiles for census tracts in the City of Toronto (available from the Library). The Census Tract field, CTUID, needs to be modified to include the CMA number prior to joining the data to the boundary file.</p>
","<p>No metadata document available for this dataset.</p>
<p>A description of the survey appears at the following URL: <a href=""http://www23.statcan.gc.ca/imdb/p2SV.pl?Function=getSurvey&Id=31102"">Uniform Crime Reporting Survey (UCR) - Detailed Information for 2006</a></p>
","<p>Database Name [type of medium]. (Year). Producer location, province/state: Producer name. Available online: address/path/file [Access date].</p>
<p>e.g.</p>
<p>City of Toronto Uniform Crime Reporting Data [computer file]. (2006). Ottawa, Ontario: Canadian Centre for Justice Statistics.</p>",N/A,Library,Human Environment,Ontario,Excel,sites/default/files/geospatial/TorontoUCR.JPG,TorontoUCR.jpg,Uniform Crime Reporting data displayed using Toronto census tract boundaries,,"Unprojected lat/long data. Recommend using UTM Zone 17N projection.
",,,H:\GIS\Data\Canada\StatsCan\Uniform_crime_reporting\demo.mxd,
19062,Climate Change Map Series,1975 - 2100 (projected),"<p>Natural Resources Canada and Environment and Climate Change Canada</p>
",Shapefile (.shp),Public,"<p><a href=""https://www.nrcan.gc.ca/environment/resources/10763"">Natural Resources Canada - Climate Change Resources</a></p>
","<p>Natural Resources Canada distributes maps of various climate change topics.</p>
<p>The maps and geospatial data for some of these topics can be downloaded from the <a href=""http://open.canada.ca/en"">Open Government Portal</a>. Not all themes displayed on the webpages have downloadable files. Some themes cover Canada only (national) and some cover both Canada and the world (global) with files of different scales.</p>
<p>Data can also be accessed through the Natural Resources Canada <a href=""https://www.nrcan.gc.ca/environment/resources/10763"">Climate Change Resources website</a>.</p>","<p>Metadata available with each map or dataset download.</p>
","<p>Dataset name [computer file]. Producer location: Producer Name, Year.</p>
",N/A,Internet,Climate,Canada||Hamilton||Ontario||World,Vector||Shapefile||PDF,sites/default/files/geospatial/Climate_change_temp_winter.jpg,Map showing temperature,Map showing temperature,,,,,H:\GIS\Data\Canada\Geogratis\Geogratis.mxd,
19064,Daily 10km Gridded Climate Dataset,1961 - 2003,"<p>Agriculture and Agri-Food Canada: National Land and Water Information Service</p>
",GeoTIFF,McMaster Students / Staff / Faculty only,,"<p>This dataset contains floating point grids of daily maximum temperature (°C), minimum temperature (°C) and precipitation (mm) for the Canadian landmass south of 60°N. These grids, which are available in two file formats (text and GeoTIFF), were interpolated from daily Environment Canada climate station observations using a thin plate smoothing spline surface fitting method implemented by ANUSPLIN V4.3. There is one image for each day of the year per variable.</p>
<p>Additional keywords associated with this dataset: continuous data, historical climate data, hydrology, spatial variation, temporal variation</p>
","<p>Metadata documents are provided in PDF and HTML format on the DVDs containing the dataset.</p>
","<p><em>Daily 10 Km Gridded Climate Dataset: 1961-2003</em>. [computer file]. Version 1.0, [Ottawa]: Agriculture and Agri-Food Canada. National Land and Water Information Service, [2007]</p>
",N/A,Library,Climate,Canada||Hamilton||Ontario,Raster||ASCII||geoTIFF,sites/default/files/geospatial/GriddedClimate.jpg,GriddedClimate.jpg,Sample image of Daily Gridded Climate Dataset,,"Albers Equal Area Conic
","NAD83
",,H:\GIS\Data\Canada\Climate\Daily_10km_gridded_climate.mxd,
