Nid,Title,Year,Author,Format,Who Can Use This Data,URL,Abstract,Metadata,How to Cite This,Scholars Geoportal URL,Geospatial Availability,Geospatial Subjects New,Geospatial Geography,Geospatial Formats,Filepath,field_geospatial_image_alt,field_geospatial_image_title,SGP_id,Projection,Datum,Entry Date,File Location,File Size
23106,"Pieve S. Stefano, Italy. 1:25,000. Map Sheet 108-111 SW, 1st Edition, Defence Overprint, 12 August 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMPieveSStefano_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Pieve S. Stefano, Italy. It is the first edition of this map, published on August 12, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken August 4, 1944, and utilizes the North Italy Grid.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Pieve S. Stefano, Italy. 1:25,000. Map Sheet 108-111 SW, 1st Edition, Defence Overprint, 12 August 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMPieveSStefano_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMPieveSStefano_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMPieveSStefano_1944_TIFF.png,,,,,,,,
23110,"Voorst, Holland. 1:25,000. Map Sheet 3802, 2nd Edition, Defence Overprint, 19 March 1945",1945,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMVoorst_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Voorst, Holland. It was published on March 19, 1945 by the Army Map Service of the United States Armed Forces.</p><p>This overprint was referenced from air photographs taken March 15, 1945, and utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the overprint is 1500/3/45/3RCE/5754.</p>","<p>United States. Army Map Service. <em>Voorst, Holland. 1:25,000. Map Sheet 3802, 2nd Edition, Defence Overprint, 19 March 1945</em> [digital resource: Grid]. United States. Army Map Service, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMVoorst_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMVoorst_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMVoorst_1945_TIFF.png,,,,,,,,
23112,"Leiden East, Holland. 1:25,000. Map Sheet 365, Defence Overprint, 12 April 1945",1945,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMLeidenEast_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Leiden East, Holland. It was published on April 12, 1945 by the Army Map Service of the United States Armed Forces.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the overprint is 5/APR45/515RE/906/1321.</p>","<p>United States. Army Map Service. <em>Leiden East, Holland. 1:25,000. Map Sheet 365, Defence Overprint, 12 April 1945</em> [digital resource: Grid]. United States. Army Map Service, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMLeidenEast_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMLeidenEast_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMLeidenEast_1945_TIFF.png,,,,,,,,
23114,"Groesbeek South, Holland. 1:12,500. Map Sheet 12 NW/6, 1st Edition, Defence Overprint, 2 February 1945",1945,Canada. Royal Canadian Engineers,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGroesbeek_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:12,500 scale map (defence overprint) of the region of Groesbeek South, Holland. It is the first edition of this map, published on February 2, 1945 by the Royal Canadian Engineers.</p><p>This overprint was referenced from air photographs taken January 24, 1945 and ground information taken January 31, 1945, and utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the base map is 8M/1/45/3RCE/5556. Production information for the overprint is 5100/2/45/3RCE/5611.</p>","<p>Canada. Royal Canadian Engineers. <em>Groesbeek South, Holland. 1:12,500. Map Sheet 12 NW/6, 1st Edition, Defence Overprint, 2 February 1945</em> [digital resource: Grid]. Canada. Royal Canadian Engineers, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGroesbeek_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGroesbeek_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMGroesbeek_1945_TIFF.png,,,,,,,,
23115,"Geldern, Eastern Holland. 1:25,000. Map Sheet 4403, 3rd Edition, Defence Overprint, 18 February 1945",1945,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGeldern_02181945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Geldern, Eastern Holland. It is the third edition of this map, published on February 18, 1945 by the Army Map Service of the United States Armed Forces.</p><p>This overprint was referenced from air photographs taken January 17, 1945, and utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the overprint is 5250/2/45/3RCE/5664.</p>","<p>United States. Army Map Service. <em>Geldern, Eastern Holland. 1:25,000. Map Sheet 4403, 3rd Edition, Defence Overprint, 18 February 1945</em> [digital resource: Grid]. United States. Army Map Service, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGeldern_02181945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGeldern_02181945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMGeldern_02181945_TIFF.png,,,,,,,,
23116,"Gennep, Holland. 1:12,500. Map Sheet 12 SW/3, 1st Edition, Defence Overprint, 20 January 1945",1945,Canada. Royal Canadian Engineers,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGennep_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:12,500 scale map (defence overprint) of the region of Gennep, Holland. It is the first edition of this map, published on January 20, 1945 by the Royal Canadian Engineers.</p><p>This overprint was referenced from air photographs taken January 14, 1945 and ground information taken January 14, 1945, and utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the base map is 8M/1/45/3RCE/5556. Production information for the overprint is 7500/1/45/3RCE/5570.</p>","<p>Canada. Royal Canadian Engineers. <em>Gennep, Holland. 1:12,500. Map Sheet 12 SW/3, 1st Edition, Defence Overprint, 20 January 1945</em> [digital resource: Grid]. Canada. Royal Canadian Engineers, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGennep_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGennep_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMGennep_1945_TIFF.png,,,,,,,,
23117,"Meppen, Germany. 1:25,000. Map Sheet 3309, 2nd Edition, Defence Overprint, 14 February 1945",1945,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMMeppen_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Meppen, Germany. It is the second edition of this map, published on February 14, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This map utilizes the Nord de Guerre Zone Grid.</p><p>Production information for this overprint is 3/FEB45/515RE/322/1079.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Meppen, Germany. 1:25,000. Map Sheet 3309, 2nd Edition, Defence Overprint, 14 February 1945</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMMeppen_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMMeppen_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMMeppen_1945_TIFF.png,,,,,,,,
23120,"Tegelen, Eastern Holland. 1:25,000. Map Sheet 4602, Going Map, 1944",1944,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMTegelen_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale going map of the region of Tegelen, Eastern Holland. It was published in 1944 by the Army Map Service of the United States Armed Forces.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the map is SA/9/1837 and 4/11/44/14RE/1837.</p>","<p>United States. Army Map Service. <em>Tegelen, Eastern Holland. 1:25,000. Map Sheet 4602, Going Map, 1944</em> [digital resource: Grid]. United States. Army Map Service, 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMTegelen_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMTegelen_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMTegelen_1944_TIFF.png,,,,,,,,
23124,"Issum, Germany. 1:25,000. Map Sheet 4404, 2nd Edition, Defence Overprint, 18 December 1944, Version 1",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMIssumDefence_1944v1_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Issum, Germany. It is the second edition of this map, published on December 18, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken December 15, 1944, and utilizes the Nord de Guerre Zone Grid.</p><p>Production information for this overprint is 2M/12/44/3RCE/5489.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Issum, Germany. 1:25,000. Map Sheet 4404, 2nd Edition, Defence Overprint, 18 December 1944, Version 1</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMIssumDefence_1944v1_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMIssumDefence_1944v1_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMIssumDefence_1944v1_TIFF.png,,,,,,,,
23125,"Falaise, France. 1:25,000. Map Sheet 40/12 N.W., Defence Overprint, Operation Totalize, 6 August 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMFalaise_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map of Falaise, France, prepared for the purpose of Operation Totalize (August 8-9, 1944). It is a defence overprint published by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain on August 6, 1944. This overprint was referenced from air photographs taken August 4, 1944.</p><p>Production information for the overprint is 2010/8/44/3RCE/5028.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Falaise, France. 1:25,000. Map Sheet 40/12 N.W., Defence Overprint, Operation Totalize, 6 August 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMFalaise_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMFalaise_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMFalaise_1944_TIFF.png,,,,,,,,
23126,"Emden, Germany. 1:25,000. Map Sheet 2609, 2nd Edition, Defence Overprint, 11 April 1945 Version 2",1945,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMEmden_1945v2_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Emden, Germany. It was published on April 11, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken April 10, 1945.</p><p>This overprint utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the overprint is 2M/4/45/3RCE/5857.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Emden, Germany. 1:25,000. Map Sheet 2609, 2nd Edition, Defence Overprint, 11 April 1945 Version 2</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMEmden_1945v2_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMEmden_1945v2_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMEmden_1945v2_TIFF.png,,,,,,,,
23129,"Waldniel, Germany. 1:25,000. Map Sheet 4703, Going Map, 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMWaldniel_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale going map of the region of Waldniel, Germany. It was published in 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain. This map utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the map is SA/9/1939 and 4/11/44/521RE/1939.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Waldniel, Germany. 1:25,000. Map Sheet 4703, Going Map, 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMWaldniel_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMWaldniel_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMWaldniel_1944_TIFF.png,,,,,,,,
23131,"S. Ambrogio Sul Garigliano, Italy. 1:25,000. Map Sheet 160-11 SE, 1st Edition, Defence Overprint, 10 April 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMSAmbrogioSulGarigliano_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of S. Ambrogio Sul Garigliano, Italy. It is the first edition of this map, published on April 10, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint utilizes the South Italy Grid.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>S. Ambrogio Sul Garigliano, Italy. 1:25,000. Map Sheet 160-11 SE, 1st Edition, Defence Overprint, 10 April 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMSAmbrogioSulGarigliano_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMSAmbrogioSulGarigliano_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMSAmbrogioSulGarigliano_1944_TIFF.png,,,,,,,,
23132,"Koudekerke-Vlissingen and Oostsouburg, Holland. 1:10,000. Map Sheet 2, 1st Edition, Defence Overprint, 28 October 1944",1944,Canada. Royal Canadian Engineers,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMKoudekerkeVlissingenOostsouburg_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:10,000 scale map (defence overprint) of the regions of Koudekerke-Vlissingen and Oostsouburg, Holland. It is the first edition of this map, published on October 28, 1944 by the Royal Canadian Engineers.</p><p>This overprint was referenced from air photographs taken October 24, 1944 and ground information taken October 21, 1944, and it utilizes the Nord de Guerre Zone Grid (Blue).</p>","<p>Canada. Royal Canadian Engineers. <em>Koudekerke-Vlissingen and Oostsouburg, Holland. 1:10,000. Map Sheet 2, 1st Edition, Defence Overprint, 28 October 1944</em> [digital resource: Grid]. Canada. Royal Canadian Engineers, 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMKoudekerkeVlissingenOostsouburg_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMKoudekerkeVlissingenOostsouburg_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMKoudekerkeVlissingenOostsouburg_1944_TIFF.png,,,,,,,,
23134,"Almkerk, Holland. 1:25,000. Map Sheet 10 N.W., 1st Edition, Defence Overprint, 20 January 1945",1945,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMAlmerk_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Almkerk, Holland. It is the first edition of this map, published on January 20, 1945 by the Army Map Service of the United States Armed Forces.</p><p>This overprint was referenced from air photographs taken January 16, 1945, and utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the base map is 6M/12/44/3RCE/5521. Production information for the overprint is 270/1/45/3RCE/5575.</p>","<p>United States. Army Map Service. <em>Almkerk, Holland. 1:25,000. Map Sheet 10 N.W., 1st Edition, Defence Overprint, 20 January 1945</em> [digital resource: Grid]. United States. Army Map Service, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMAlmerk_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMAlmerk_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMAlmerk_1945_TIFF.png,,,,,,,,
23137,"Piandimeleto, Italy. 1:25,000. Map Sheet 108-11 SE, 1st Edition, Defence Overprint, 12 August 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMPiandimeleto_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Piandimeleto, Italy. It is the first edition of this map, published on August 12, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken August 3, 1944, and utilizes the North Italy Grid.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Piandimeleto, Italy. 1:25,000. Map Sheet 108-11 SE, 1st Edition, Defence Overprint, 12 August 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMPiandimeleto_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMPiandimeleto_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMPiandimeleto_1944_TIFF.png,,,,,,,,
23138,"Dunkerque, France. 1:25,000. Composite Map, Defence Overprint, 11 September 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMDunkerque_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale composite map (defence overprint) of Dunkerque, France, published on September 11, 1944. It is a composite of several sheets (28 SE, 29 SW, 39 NE, 40 NW) published by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken September 1, 1944, and other sources September 10, 1944. </p><p>Production information for the base map is 2M/9/44/3RCE/5162. Production information for the overprint is 610/9/44/3RCE/5162.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Dunkerque, France. 1:25,000. Composite Map, Defence Overprint, 11 September 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMDunkerque_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMDunkerque_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMDunkerque_1944_TIFF.png,,,,,,,,
23146,"Rees, Germany. 1:25,000. Map Sheet 4204, 3rd Edition, Defence Overprint, 19 January 1945",1945,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMRees_01191945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Rees, Germany. It is the third edition of this map and the first revision of the defence overprint, published on January 19, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the base map is 10M/1/45/3RCE/5567. Production information for the overprint is 5M/1/45/3RCE/5574.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Rees, Germany. 1:25,000. Map Sheet 4204, 3rd Edition, Defence Overprint, 19 January 1945</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMRees_01191945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMRees_01191945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMRees_01191945_TIFF.png,,,,,,,,
23150,Winter Roads Table,2018 - 2020,DMTI Spatial Inc.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=373554989"">Access this resource</a> on Scholars Geoportal.</p>","<p>This table contains the rough opening month, closing month, and duration of time open (in months) for ice road segments in the RoadsLine layer, where this information is known. Information is necessarily general, as roads’ opening and closing times vary from year to year based on weather and construction resources.</p><p>This table can be joined to DMTI’s roads layer via the unique street identifier. Supporting documentation is available in the Data Dictionary and User Manual.</p>","<p>DMTI Spatial Inc. <em>Winter Roads Table</em> [digital resource: Vector]. DMTI Spatial Inc., (insert date). Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=373554989.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=373554989"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Transportation,Canada,Vector,,,,373554989,,,,,
23151,"Leiden West, Holland. 1:25,000. Map Sheet 365, Defence Overprint, 12 April 1945",1945,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMLeidenWest_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Leiden West, Holland. It was published on April 12, 1945 by the Army Map Service of the United States Armed Forces.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the overprint is 5/APR45/515RE/906/1321.</p>","<p>United States. Army Map Service. <em>Leiden West, Holland. 1:25,000. Map Sheet 365, Defence Overprint, 12 April 1945</em> [digital resource: Grid]. United States. Army Map Service, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMLeidenWest_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMLeidenWest_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMLeidenWest_1945_TIFF.png,,,,,,,,
23156,"Rees, Germany. 1:25,000. Map Sheet 4204, 3rd Edition, Defence Overprint, 1st Revision, 12 February 1945",1945,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMRees_02121945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Rees, Germany. It is the third edition of this map and the first revision of the defence overprint, published on February 12, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the overprint is 5/FEB45/515RE/311/1067.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Rees, Germany. 1:25,000. Map Sheet 4204, 3rd Edition, Defence Overprint, 1st Revision, 12 February 1945</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMRees_02121945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMRees_02121945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMRees_02121945_TIFF.png,,,,,,,,
